,eta=1,eta=1,eta=1,eta=1,eta=1,eta=1,eta=2,eta=2,eta=2,eta=2,eta=2,eta=2,eta=3,eta=3,eta=3,eta=3,eta=3,eta=3
,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
11690,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.11,13.390714444469856,1.1333333333333333,0.33993463423951864,1.0,0.0
11700,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.10666666666665,13.412007886798895,1.1333333333333333,0.33993463423951864,1.0,0.0
11710,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.11333333333332,13.461568341847187,1.1333333333333333,0.33993463423951864,1.0,0.0
11720,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.11,13.456023434383097,1.1333333333333333,0.33993463423951864,1.0,0.0
11730,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.1033333333333,13.417127942381061,1.1333333333333333,0.33993463423951864,1.0,0.0
11740,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.09,13.460382609718039,1.1333333333333333,0.33993463423951864,0.9933333333333332,0.08137703743822454
11750,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.09,13.460382609718039,1.1333333333333333,0.33993463423951864,0.9966666666666668,0.057638721552635226
11760,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.08,13.457845295588731,1.13,0.3363034344160046,1.0,0.0
11770,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.07,13.414361706767853,1.13,0.3363034344160046,1.0,0.0
11780,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.07,13.414361706767853,1.13,0.3363034344160046,0.9966666666666668,0.0576387215526352
11790,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.06666666666663,13.413260437177673,1.13,0.3363034344160046,0.9966666666666668,0.05763872155263496
11800,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.06666666666663,13.44875045827266,1.13,0.3363034344160046,0.9966666666666668,0.05763872155263525
11810,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.0533333333333,13.43541919289789,1.13,0.3363034344160046,0.9966666666666668,0.05763872155263512
11820,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.05,13.512740901337025,1.13,0.3363034344160046,0.9933333333333332,0.08137703743822479
11830,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.04666666666665,13.550811373821444,1.13,0.3363034344160046,1.0,0.0
11840,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.04,13.506729187087945,1.13,0.3363034344160046,1.0,0.0
11850,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.03333333333333,13.498600750530505,1.13,0.3363034344160046,1.0,0.0
11860,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.0233333333333,13.459177372913821,1.13,0.3363034344160046,0.9966666666666668,0.057638721552635226
11870,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.02,13.459554227388056,1.1266666666666667,0.3325991915537706,0.9933333333333332,0.08137703743822472
11880,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.02,13.51121509462909,1.1266666666666667,0.3325991915537706,1.0,0.0
11890,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.0133333333333,13.58331656440682,1.1266666666666667,0.3325991915537706,0.9966666666666668,0.0576387215526352
11900,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.00333333333333,13.570433138096789,1.1266666666666667,0.3325991915537706,1.0,0.0
11910,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.9833333333333,13.500483530435323,1.1266666666666667,0.3325991915537706,1.0,0.0
11920,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.98,13.49294630538491,1.1266666666666667,0.3325991915537706,0.9966666666666668,0.0576387215526352
11930,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.98,13.49294630538491,1.1266666666666667,0.3325991915537706,1.0,0.0
11940,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.98,13.528720067569845,1.1266666666666667,0.3325991915537706,0.9966666666666668,0.05763872155263499
11950,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.97666666666663,13.529084308341858,1.1233333333333333,0.3288194371113452,1.0,0.0
11960,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.97333333333333,13.52624444880725,1.1233333333333333,0.3288194371113452,1.0,0.0
11970,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.95666666666668,13.472000181446276,1.12,0.3249615361854372,1.0,0.0
11980,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.94666666666663,13.461196908975909,1.12,0.3249615361854372,1.0,0.0
11990,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.94,13.419503219816535,1.12,0.3249615361854372,0.9966666666666668,0.057638721552635074
12000,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.93,13.374793456349158,1.12,0.3249615361854372,1.0,0.0
12010,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.92333333333332,13.365532370824424,1.12,0.3249615361854372,0.9966666666666668,0.0576387215526352
12020,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.91,13.335737699879965,1.12,0.3249615361854372,1.0,0.0
12030,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.9,13.326039671760455,1.12,0.3249615361854372,0.9966666666666668,0.057638721552635074
12040,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.89,13.303304100861554,1.12,0.3249615361854372,1.0,0.0
12050,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.89,13.303304100861554,1.12,0.3249615361854372,0.9966666666666668,0.057638721552635226
12060,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.88666666666663,13.335934746224401,1.12,0.3249615361854372,1.0,0.0
12070,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.89666666666668,13.415637227587162,1.12,0.3249615361854372,1.0,0.0
12080,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.88666666666663,13.447694556647571,1.12,0.3249615361854372,1.0,0.0
12090,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.8766666666667,13.397068916578565,1.12,0.3249615361854372,1.0,0.0
12100,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.86333333333332,13.329590724733025,1.12,0.3249615361854372,0.9966666666666668,0.057638721552635226
12110,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.86,13.303899177809994,1.12,0.3249615361854372,0.9966666666666668,0.057638721552635074
12120,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.8533333333333,13.298063351063162,1.1166666666666667,0.32102267140430313,0.9966666666666668,0.057638721552635074
12130,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.84666666666664,13.297737485084516,1.1133333333333333,0.3169998247458325,1.0,0.0
12140,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.84666666666664,13.297737485084516,1.1133333333333333,0.3169998247458325,0.9966666666666668,0.057638721552635226
12150,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.84666666666664,13.297737485084516,1.1133333333333333,0.3169998247458325,1.0,0.0
12160,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.84333333333333,13.327119802201171,1.1133333333333333,0.3169998247458325,1.0,0.0
12170,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.84,13.321201147043764,1.1133333333333333,0.3169998247458325,1.0,0.0
12180,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.83666666666667,13.320785345550096,1.1133333333333333,0.3169998247458325,0.9966666666666668,0.0576387215526352
12190,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.83,13.308935594804954,1.1133333333333333,0.3169998247458325,1.0,0.0
12200,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.8233333333333,13.310852297613751,1.1133333333333333,0.3169998247458325,0.9966666666666668,0.05763872155263512
12210,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.81,13.29989598956825,1.11,0.3128897569432407,1.0,0.0
12220,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.80666666666667,13.299722637041063,1.11,0.3128897569432407,1.0,0.0
12230,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.8033333333333,13.297292539795025,1.11,0.3128897569432407,1.0,0.0
12240,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.8033333333333,13.333841240326125,1.11,0.3128897569432407,1.0,0.0
12250,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.79666666666665,13.293431544271105,1.11,0.3128897569432407,1.0,0.0
12260,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.78666666666663,13.259002811507182,1.11,0.3128897569432407,1.0,0.0
12270,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.77666666666667,13.17675183377484,1.11,0.3128897569432407,0.9966666666666668,0.05763872155263496
12280,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.77,13.156637108319115,1.11,0.3128897569432407,0.9966666666666668,0.05763872155263496
12290,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.7733333333333,13.19401210987604,1.11,0.3128897569432407,1.0,0.0
12300,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.77,13.188016024659138,1.11,0.3128897569432407,0.9966666666666668,0.057638721552635185
12310,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.76,13.170765606701341,1.11,0.3128897569432407,1.0,0.0
12320,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.75333333333333,13.163047603888028,1.11,0.3128897569432407,0.9966666666666668,0.05763872155263496
12330,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.74666666666667,13.190494894262129,1.11,0.3128897569432407,1.0,0.0
12340,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.74666666666667,13.190494894262129,1.11,0.3128897569432407,1.0,0.0
12350,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.74666666666667,13.228094680976875,1.11,0.3128897569432407,1.0,0.0
12360,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.74666666666667,13.228094680976875,1.11,0.3128897569432407,0.9966666666666668,0.0576387215526352
12370,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.7333333333333,13.140353453727515,1.106666666666667,0.3086889840744059,1.0,0.0
12380,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.74,13.245844631430655,1.106666666666667,0.3086889840744059,0.9966666666666668,0.05763872155263521
12390,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.7333333333333,13.204881252358485,1.106666666666667,0.3086889840744059,0.9966666666666668,0.057638721552635226
12400,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.73,13.19458601093645,1.106666666666667,0.3086889840744059,1.0,0.0
12410,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.72666666666663,13.194138429199858,1.106666666666667,0.3086889840744059,0.9933333333333332,0.08137703743822469
12420,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.72666666666663,13.195906772766893,1.106666666666667,0.3086889840744059,0.9966666666666668,0.05763872155263521
12430,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.72666666666663,13.195906772766893,1.106666666666667,0.3086889840744059,1.0,0.0
12440,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.72333333333333,13.184085945647604,1.106666666666667,0.3086889840744059,1.0,0.0
12450,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.72,13.145909376430895,1.106666666666667,0.3086889840744059,0.9966666666666668,0.057638721552635226
12460,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.71666666666667,13.132265184989574,1.106666666666667,0.3086889840744059,0.9966666666666668,0.05763872155263512
12470,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.7133333333333,13.161983977433744,1.106666666666667,0.3086889840744059,0.9966666666666668,0.057638721552635226
12480,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.72,13.240151056540116,1.106666666666667,0.3086889840744059,1.0,0.0
12490,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.71666666666667,13.235421749566168,1.106666666666667,0.3086889840744059,0.9966666666666668,0.05763872155263504
12500,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.71,13.2262075693173,1.106666666666667,0.3086889840744059,1.0,0.0
12510,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.71,13.259181724374983,1.106666666666667,0.3086889840744059,1.0,0.0
12520,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.69666666666663,13.208759299125047,1.106666666666667,0.3086889840744059,0.9966666666666668,0.057638721552635074
12530,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.68666666666667,13.164668202764881,1.106666666666667,0.3086889840744059,1.0,0.0
12540,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.6833333333333,13.16066318828788,1.106666666666667,0.3086889840744059,1.0,0.0
12550,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.6833333333333,13.193043200448066,1.106666666666667,0.3086889840744059,0.9966666666666668,0.05763872155263496
12560,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.67333333333332,13.153705012488155,1.106666666666667,0.3086889840744059,1.0,0.0
12570,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.66666666666663,13.146440160320564,1.106666666666667,0.3086889840744059,0.9966666666666668,0.05763872155263504
12580,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.66666666666663,13.146440160320564,1.106666666666667,0.3086889840744059,0.9966666666666668,0.057638721552635185
12590,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.66,13.142211888922384,1.106666666666667,0.3086889840744059,1.0,0.0
12600,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.6533333333333,13.132142077953436,1.106666666666667,0.3086889840744059,1.0,0.0
12610,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.64333333333332,13.118795252952488,1.106666666666667,0.3086889840744059,0.9966666666666668,0.05763872155263512
12620,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.64333333333332,13.118795252952488,1.106666666666667,0.3086889840744059,1.0,0.0
12630,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.64,13.11883124875586,1.106666666666667,0.3086889840744059,0.9933333333333332,0.08137703743822483
12640,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.63,13.069293528470991,1.106666666666667,0.3086889840744059,1.0,0.0
12650,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.63,13.069293528470991,1.106666666666667,0.3086889840744059,1.0,0.0
12660,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.6233333333333,13.030532947231631,1.1033333333333333,0.3043937508483972,1.0,0.0
12670,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.62,13.021095704023278,1.1033333333333333,0.3043937508483972,1.0,0.0
12680,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.62,13.051012732096062,1.1033333333333333,0.3043937508483972,1.0,0.0
12690,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.6233333333333,13.09076476842443,1.1033333333333333,0.3043937508483972,0.9966666666666668,0.057638721552635185
12700,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.62,13.085447387587994,1.1033333333333333,0.3043937508483972,1.0,0.0
12710,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.61666666666667,13.08292993008659,1.1033333333333333,0.3043937508483972,0.9966666666666668,0.057638721552635074
12720,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.61333333333332,13.074038736706006,1.1033333333333333,0.3043937508483972,0.9966666666666668,0.05763872155263496
12730,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.61333333333332,13.074038736706006,1.1033333333333333,0.3043937508483972,0.9966666666666668,0.0576387215526352
12740,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.61,13.10615249923995,1.1033333333333333,0.3043937508483972,0.9966666666666668,0.05763872155263512
12750,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.61333333333332,13.110192811532396,1.1033333333333333,0.3043937508483972,1.0,0.0
12760,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.60666666666665,13.074094827388848,1.1033333333333333,0.3043937508483972,0.9966666666666668,0.05763872155263525
12770,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.6033333333333,13.035310591705233,1.1033333333333333,0.3043937508483972,1.0,0.0
12780,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.6,13.035592302103744,1.1,0.3000000000000008,1.0,0.0
12790,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.59666666666664,13.061163381907784,1.1,0.3000000000000008,1.0,0.0
12800,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.59,13.02210556451351,1.1,0.3000000000000008,1.0,0.0
12810,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.58666666666667,13.022384147647026,1.096666666666667,0.29550333707459586,1.0,0.0
12820,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.59,13.060955809842826,1.096666666666667,0.29550333707459586,1.0,0.0
12830,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.58333333333331,13.013700046062574,1.096666666666667,0.29550333707459586,1.0,0.0
12840,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.5733333333333,13.002485232532383,1.096666666666667,0.29550333707459586,1.0,0.0
12850,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.5733333333333,13.002485232532383,1.096666666666667,0.29550333707459586,1.0,0.0
12860,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.57666666666665,13.041374757116493,1.096666666666667,0.29550333707459586,1.0,0.0
12870,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.5733333333333,13.081970629670286,1.0933333333333333,0.2908989897236193,1.0,0.0
12880,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.56,13.036860562778635,1.09,0.28618176042508364,1.0,0.0
12890,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.56,13.036860562778635,1.09,0.28618176042508364,1.0,0.0
12900,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.55,12.989258382730437,1.09,0.28618176042508364,0.9933333333333332,0.08137703743822494
12910,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.54666666666665,13.023356795474136,1.09,0.28618176042508364,1.0,0.0
12920,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.53333333333333,13.014180300306634,1.086666666666667,0.2813459712801221,0.9966666666666668,0.057638721552635136
12930,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.53666666666663,13.053045196002678,1.086666666666667,0.2813459712801221,1.0,0.0
12940,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.52666666666667,13.003177389477642,1.086666666666667,0.2813459712801221,1.0,0.0
12950,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.5233333333333,12.997542930193474,1.086666666666667,0.2813459712801221,1.0,0.0
12960,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.51666666666668,12.995244856827021,1.0833333333333333,0.27638539919628313,0.9966666666666668,0.057638721552635074
12970,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.51666666666668,13.033663678677962,1.0833333333333333,0.27638539919628313,1.0,0.0
12980,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.51666666666668,13.033663678677962,1.0833333333333333,0.27638539919628313,1.0,0.0
12990,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.50333333333333,13.018319997432663,1.0833333333333333,0.27638539919628313,1.0,0.0
13000,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.49,13.017548412303539,1.08,0.27129319932501,0.9966666666666668,0.057638721552635226
13010,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.4933333333333,13.058456604395804,1.08,0.27129319932501,1.0,0.0
13020,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.49666666666667,13.099490660157587,1.08,0.27129319932501,1.0,0.0
13030,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.5,13.107631364972086,1.08,0.27129319932501,0.9966666666666668,0.0576387215526352
13040,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.49,13.094651579939027,1.0766666666666669,0.2660618140374315,0.9966666666666668,0.05763872155263504
13050,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.49,13.135825059736435,1.0766666666666669,0.2660618140374315,0.9966666666666668,0.05763872155263496
13060,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.4833333333333,13.130742130164938,1.0766666666666669,0.2660618140374315,0.99,0.0994987437106621
13070,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.4833333333333,13.140385162628293,1.0733333333333333,0.26068286394689505,0.9966666666666668,0.05763872155263521
13080,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.48,13.135306112408134,1.0733333333333333,0.26068286394689505,1.0,0.0
13090,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.47,13.125132380284793,1.0733333333333333,0.26068286394689505,1.0,0.0
13100,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.47333333333333,13.133263959207628,1.0733333333333333,0.26068286394689505,1.0,0.0
13110,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.47,13.12310049746884,1.0733333333333333,0.26068286394689505,0.9966666666666668,0.057638721552635226
13120,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.4633333333333,13.122829555989668,1.0733333333333333,0.26068286394689505,1.0,0.0
13130,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.46,13.08389850159348,1.0733333333333333,0.26068286394689505,1.0,0.0
13140,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.4633333333333,13.124861480750544,1.0733333333333333,0.26068286394689505,0.9933333333333332,0.08137703743822472
13150,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,201.46,13.116976277582678,1.0733333333333333,0.26068286394689505,0.9966666666666668,0.05763872155263496
